"Peak
Retention
Time",RRT (ISTD),"Peak
Area
Percent",Area,Height,Compound,Compound Amount,id,excel_sheet
13.08666667,0.982482482,0.081735285,0.119226008,1.275739028,Cis/Trans Atracurium,n.a.,JJS-21-017-M4,JJS-21-017
13.32,1,98.3939209,143.5257042,1224.918963,Cis,1.248186217,JJS-21-017-M4,JJS-21-017
15.28666667,1.147647648,0.207057162,0.302031109,2.41523423,cis-monoacrylate,n.a.,JJS-21-017-M4,JJS-21-017
16.40333333,1.231481481,0.347663417,0.507131297,0.368078742,,n.a.,JJS-21-017-M4,JJS-21-017
1.9934,0.148649522,0.191862237,0.293580394,3.800709566,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
2.1134,0.157598023,1.500652895,2.296242734,4.224505533,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
2.4334,0.181460694,0.767626685,1.174593541,12.68848295,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
2.6834,0.200103405,9.732882274,14.89289114,15.23182293,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
3.850066667,0.287102724,17.48215685,26.75054024,15.92513909,Cis Acid,0.292428194,JJS-21-018 Filter End (Avg),JJS-21-018
5.420066667,0.40417895,2.018004945,3.087875422,15.30830893,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
6.3234,0.47154128,22.9156758,35.06470698,17.08357811,,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
7.9334,0.59160034,34.25445675,52.41488401,14.7921586,Cis Mono Ester,n.a.,JJS-21-018 Filter End (Avg),JJS-21-018
13.41006667,1,11.13668156,17.04093211,120.0066407,Cis,0.148198239,JJS-21-018 Filter End (Avg),JJS-21-018
1.993366667,0.148980695,0.788856667,0.306944867,3.906595693,,n.a.,JJS-21-018 M4,JJS-21-018
2.260033333,0.16891089,9.483890722,3.690190749,8.671075473,,n.a.,JJS-21-018 M4,JJS-21-018
3.1167,0.232936639,36.04968582,14.02696647,12.42817313,,n.a.,JJS-21-018 M4,JJS-21-018
3.840033333,0.286997292,24.23013434,9.42796793,9.671127968,Cis Acid,0.103063475,JJS-21-018 M4,JJS-21-018
7.913366667,0.591431013,0.491560775,0.191266757,1.073969051,Cis Mono Ester,n.a.,JJS-21-018 M4,JJS-21-018
13.38003333,1,28.95587168,11.26675675,117.9245939,Cis,0.097982522,JJS-21-018 M4,JJS-21-018
2.093383333,0.156611634,0.010791606,0.006403867,0.121918948,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
2.273383333,0.170077917,0.05152297,0.030574342,0.638214251,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
2.506716667,0.187534211,0.091932443,0.054553803,1.19285565,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
3.85005,0.288032588,0.12510634,0.074239587,0.891119775,Cis Acid,0.000811563,JJS-21-017-FILTEREND,JJS-21-017
5.42005,0.405488508,0.279541285,0.165883118,1.47943394,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
7.943383333,0.594265857,0.210762394,0.125068907,1.113265288,Cis Mono Ester,n.a.,JJS-21-017-FILTEREND,JJS-21-017
10.25671667,0.767332541,0.010080102,0.005981652,0.06377697,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
13.09005,0.979301823,0.088150321,0.052309447,0.519236357,Cis/Trans Atracurium,n.a.,JJS-21-017-FILTEREND,JJS-21-017
13.36671667,1,98.01994757,58.16620082,583.7853806,Cis,0.505848416,JJS-21-017-FILTEREND,JJS-21-017
15.28005,1.143141609,0.249185344,0.147869542,0.91397774,cis-monoacrylate,n.a.,JJS-21-017-FILTEREND,JJS-21-017
16.36671667,1.224438063,0.86297963,0.51210236,0.373154381,,n.a.,JJS-21-017-FILTEREND,JJS-21-017
1.9934,0.149057083,0.168926346,0.217201506,3.882572339,,n.a.,JJS-21-018 M3,JJS-21-018
2.0434,0.152795848,2.873103496,3.694168607,2.49355047,,n.a.,JJS-21-018 M3,JJS-21-018
3.066733333,0.229315906,13.79385491,17.73581281,15.28575221,,n.a.,JJS-21-018 M3,JJS-21-018
6.3434,0.474329639,43.43563973,55.84851953,15.54858088,,n.a.,JJS-21-018 M3,JJS-21-018
7.9034,0.590979108,30.23836166,38.87977114,13.00882572,Cis Mono Ester,n.a.,JJS-21-018 M3,JJS-21-018
13.3734,1,9.490113853,12.20216422,126.6171317,Cis,0.10611739,JJS-21-018 M3,JJS-21-018
2.09335,0.15660953,0.010163055,0.006010942,0.122721131,,n.a.,JJS-21-017-PF3,JJS-21-017
2.270016667,0.169826472,0.052776883,0.031214906,0.649931945,,n.a.,JJS-21-017-PF3,JJS-21-017
2.506683333,0.187532185,0.093291085,0.055177044,1.201638953,,n.a.,JJS-21-017-PF3,JJS-21-017
3.85335,0.288280189,0.121156842,0.071658256,0.849655141,Cis Acid,0.000783345,JJS-21-017-PF3,JJS-21-017
5.42335,0.405736402,0.281864782,0.166709023,1.462196095,,n.a.,JJS-21-017-PF3,JJS-21-017
7.950016667,0.594763598,0.212200703,0.125506179,1.101317258,Cis Mono Ester,n.a.,JJS-21-017-PF3,JJS-21-017
10.27335,0.768578842,0.011581085,0.006849637,0.063355746,,n.a.,JJS-21-017-PF3,JJS-21-017
13.09335,0.979551148,0.088396542,0.052282165,0.520187083,Cis/Trans Atracurium,n.a.,JJS-21-017-PF3,JJS-21-017
13.36668333,1,98.00845988,57.96713743,581.2438895,Cis,0.504117241,JJS-21-017-PF3,JJS-21-017
15.28335,1.143391342,0.23082343,0.136520598,0.89768853,cis-monoacrylate,n.a.,JJS-21-017-PF3,JJS-21-017
16.38335,1.225685504,0.889285716,0.525968344,0.378933339,,n.a.,JJS-21-017-PF3,JJS-21-017
1.9934,0.148797468,0.450717748,0.34486386,3.968490101,,n.a.,JJS-21-018 PF5,JJS-21-018
2.376733333,0.177411409,4.708590513,3.602748515,11.69705896,,n.a.,JJS-21-018 PF5,JJS-21-018
3.6034,0.268976019,22.25669541,17.02957098,13.40332059,,n.a.,JJS-21-018 PF5,JJS-21-018
6.230066667,0.465043717,54.00359987,41.32051592,10.89168618,,n.a.,JJS-21-018 PF5,JJS-21-018
7.9234,0.59144269,5.703443741,4.363954227,5.671734794,Cis Mono Ester,n.a.,JJS-21-018 PF5,JJS-21-018
13.39673333,1,12.87695271,9.85271965,103.3172541,Cis,0.085685201,JJS-21-018 PF5,JJS-21-018
2.27,0.16991018,0.05152614,0.04162911,0.871721721,,n.a.,JJS-21-017-M3,JJS-21-017
2.506666667,0.18762475,0.06867061,0.055480508,1.215499361,,n.a.,JJS-21-017-M3,JJS-21-017
3.853333333,0.288423154,0.148057995,0.119619335,1.417634611,Cis Acid,0.00130764,JJS-21-017-M3,JJS-21-017
5.423333333,0.405938124,0.310886954,0.25117246,2.233530612,,n.a.,JJS-21-017-M3,JJS-21-017
7.953333333,0.595309381,0.241370868,0.195008874,1.71493808,Cis Mono Ester,n.a.,JJS-21-017-M3,JJS-21-017
10.27,0.768712575,0.011135103,0.008996297,0.084008683,,n.a.,JJS-21-017-M3,JJS-21-017
11.49,0.86002994,0.010318869,0.008336843,0.063131913,,n.a.,JJS-21-017-M3,JJS-21-017
13.09666667,0.980289421,0.083700622,0.067623587,0.694552333,Cis/Trans Atracurium,n.a.,JJS-21-017-M3,JJS-21-017
13.36,1,98.02944626,79.20016202,761.6495495,Cis,0.688772448,JJS-21-017-M3,JJS-21-017
15.29,1.144461078,0.186450781,0.150637718,1.191416648,cis-monoacrylate,n.a.,JJS-21-017-M3,JJS-21-017
16.83,1.259730539,0.858435793,0.693549301,0.44877246,,n.a.,JJS-21-017-M3,JJS-21-017
1.993366667,0.148943589,0.169679539,0.220562454,3.918670963,,n.a.,JJS-21-018 PF1,JJS-21-018
2.450033333,0.183065547,2.861099089,3.719075612,13.35149164,,n.a.,JJS-21-018 PF1,JJS-21-018
3.273366667,0.244584696,13.74536898,17.86728281,15.14376596,,n.a.,JJS-21-018 PF1,JJS-21-018
3.843366667,0.287174876,14.74323198,19.16438152,15.7434549,Cis Acid,0.209498777,JJS-21-018 PF1,JJS-21-018
6.270033333,0.468494474,29.36024834,38.16469831,15.9130046,,n.a.,JJS-21-018 PF1,JJS-21-018
7.9167,0.591532773,28.90624627,37.57455167,13.04436741,Cis Mono Ester,n.a.,JJS-21-018 PF1,JJS-21-018
13.38336667,1,10.21412579,13.27710259,138.2651395,Cis,0.115465704,JJS-21-018 PF1,JJS-21-018
1.99335,0.148942529,0.18630515,0.309035194,3.838535761,,n.a.,JJS-21-018 Filter End,JJS-21-018
2.266683333,0.169365916,0.941775568,1.562177941,8.934598133,,n.a.,JJS-21-018 Filter End,JJS-21-018
2.31335,0.172852836,1.212833691,2.011797825,9.638073369,,n.a.,JJS-21-018 Filter End,JJS-21-018
3.16335,0.236364587,10.3675268,17.19722004,15.06346695,,n.a.,JJS-21-018 Filter End,JJS-21-018
3.85335,0.287921186,13.16264252,21.83364115,16.4826628,Cis Acid,0.238678254,JJS-21-018 Filter End,JJS-21-018
5.420016667,0.404982061,22.04710383,36.57081416,16.54800679,,n.a.,JJS-21-018 Filter End,JJS-21-018
7.940016667,0.593275724,21.66525555,35.93742019,13.51133763,Cis Mono Ester,n.a.,JJS-21-018 Filter End,JJS-21-018
13.09668333,0.97858035,0.196045634,0.325192302,1.44122411,Cis/Trans Atracurium,n.a.,JJS-21-018 Filter End,JJS-21-018
13.38335,1,30.09659642,49.92297595,496.390627,Cis,0.434160354,JJS-21-018 Filter End,JJS-21-018
15.29335,1.142714642,0.123914844,0.205544763,1.841498046,cis-monoacrylate,n.a.,JJS-21-018 Filter End,JJS-21-018
2.2634,0.169119955,0.051745099,0.037563934,0.793929109,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
2.500066667,0.186803553,0.07573112,0.054976391,1.190610902,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
3.850066667,0.287674781,0.137381958,0.099731314,1.140582499,Cis Acid,0.00109023,JJS-21-017-FILLALL_2,JJS-21-017
5.426733333,0.405482414,0.277543011,0.201480091,1.756184266,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
7.960066667,0.594771633,0.219879114,0.159619454,1.385694773,Cis Mono Ester,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
10.26673333,0.767124448,0.011620056,0.008435485,0.078701311,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
11.51006667,0.860025604,0.012075256,0.008765934,0.059420387,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
13.11673333,0.980074819,0.085319812,0.061937223,0.621482298,Cis/Trans Atracurium,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
13.3834,1,98.03222392,71.16569535,688.529388,Cis,0.618899873,JJS-21-017-FILLALL_2,JJS-21-017
15.31006667,1.143959432,0.17245966,0.125195687,0.967474113,cis-monoacrylate,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
16.4234,1.227147063,0.924020995,0.670785524,0.41649916,,n.a.,JJS-21-017-FILLALL_2,JJS-21-017
1.993383333,0.1487224,0.509550421,0.207661983,3.849979191,,n.a.,JJS-21-018 S2,JJS-21-018
2.45005,0.182793399,9.228976739,3.761173635,13.20822651,,n.a.,JJS-21-018 S2,JJS-21-018
3.106716667,0.231786004,32.60620778,13.28832139,12.36586479,,n.a.,JJS-21-018 S2,JJS-21-018
3.85005,0.287244638,23.69308561,9.655871008,9.714101354,Cis Acid,0.105554837,JJS-21-018 S2,JJS-21-018
5.416716667,0.404130549,2.343038262,0.954880913,2.607030893,,n.a.,JJS-21-018 S2,JJS-21-018
7.936716667,0.59214278,0.39471807,0.160863251,1.083667514,Cis Mono Ester,n.a.,JJS-21-018 S2,JJS-21-018
13.40338333,1,30.92670244,12.60385643,131.5633116,Cis,0.109610749,JJS-21-018 S2,JJS-21-018
15.28671667,1.140511786,0.297720674,0.121332969,0.965075211,cis-monoacrylate,n.a.,JJS-21-018 S2,JJS-21-018
2.09335,0.15653146,0.011561822,0.006804941,0.12595345,,n.a.,JJS-21-017-S2,JJS-21-017
2.27335,0.169991064,0.051693099,0.030425005,0.637890999,,n.a.,JJS-21-017-S2,JJS-21-017
2.506683333,0.1874387,0.093195664,0.054852168,1.196290585,,n.a.,JJS-21-017-S2,JJS-21-017
3.85335,0.28813648,0.124089812,0.073035535,0.853660297,Cis Acid,0.000798401,JJS-21-017-S2,JJS-21-017
5.426683333,0.405783393,0.2778981,0.163562472,1.458320971,,n.a.,JJS-21-017-S2,JJS-21-017
7.95335,0.594716358,0.209443293,0.123272029,1.088678054,Cis Mono Ester,n.a.,JJS-21-017-S2,JJS-21-017
10.27668333,0.768444955,0.009958653,0.005861364,0.058670359,,n.a.,JJS-21-017-S2,JJS-21-017
11.49001667,0.859172658,0.010180802,0.005992114,0.055753238,,n.a.,JJS-21-017-S2,JJS-21-017
13.09335,0.979062838,0.08838594,0.052021309,0.518587793,Cis/Trans Atracurium,n.a.,JJS-21-017-S2,JJS-21-017
13.37335,1,98.02833014,57.69652981,578.773179,Cis,0.501763874,JJS-21-017-S2,JJS-21-017
15.28668333,1.143070609,0.246452708,0.145054659,0.922781516,cis-monoacrylate,n.a.,JJS-21-017-S2,JJS-21-017
16.23668333,1.21410741,0.848809963,0.499584041,0.359786718,,n.a.,JJS-21-017-S2,JJS-21-017
2.093366667,0.156571537,0.010418132,0.006175491,0.126242034,,n.a.,JJS-21-017-S1,JJS-21-017
2.273366667,0.17003448,0.052908303,0.031362125,0.642728061,,n.a.,JJS-21-017-S1,JJS-21-017
2.510033333,0.187735757,0.092593441,0.054886037,1.200572589,,n.a.,JJS-21-017-S1,JJS-21-017
3.853366667,0.288209204,0.241401009,0.143093771,1.69337056,Cis Acid,0.001564255,JJS-21-017-S1,JJS-21-017
5.4267,0.405885301,0.313203553,0.185655717,1.638772381,,n.a.,JJS-21-017-S1,JJS-21-017
7.950033333,0.59461582,0.294023558,0.174286512,1.542255736,Cis Mono Ester,n.a.,JJS-21-017-S1,JJS-21-017
10.26336667,0.767639572,0.011708402,0.006940317,0.061821704,,n.a.,JJS-21-017-S1,JJS-21-017
11.48003333,0.858639096,0.011342782,0.00672359,0.053772153,,n.a.,JJS-21-017-S1,JJS-21-017
13.09336667,0.979306958,0.087401755,0.051808593,0.521258652,Cis/Trans Atracurium,n.a.,JJS-21-017-S1,JJS-21-017
13.37003333,1,97.75508597,57.94567285,578.3685321,Cis,0.503930572,JJS-21-017-S1,JJS-21-017
15.28336667,1.1431061,0.273579952,0.162168283,1.022256832,cis-monoacrylate,n.a.,JJS-21-017-S1,JJS-21-017
16.22336667,1.213412582,0.856333145,0.50760326,0.362012779,,n.a.,JJS-21-017-S1,JJS-21-017
2.093383333,0.156533562,0.01053927,0.006118494,0.12093948,,n.a.,JJS-21-017-S5,JJS-21-017
2.273383333,0.169993133,0.052146394,0.030273199,0.637354187,,n.a.,JJS-21-017-S5,JJS-21-017
2.506716667,0.187440725,0.095192523,0.055263308,1.207909082,,n.a.,JJS-21-017-S5,JJS-21-017
3.853383333,0.288138255,0.124222673,0.072116545,0.853525723,Cis Acid,0.000788355,JJS-21-017-S5,JJS-21-017
5.426716667,0.405784874,0.285822308,0.165932005,1.465005656,,n.a.,JJS-21-017-S5,JJS-21-017
7.956716667,0.594966619,0.211356183,0.122701253,1.078724475,Cis Mono Ester,n.a.,JJS-21-017-S5,JJS-21-017
10.27005,0.767947029,0.011947635,0.00693611,0.066796272,,n.a.,JJS-21-017-S5,JJS-21-017
11.48338333,0.858674506,0.010560071,0.006130571,0.046999444,,n.a.,JJS-21-017-S5,JJS-21-017
13.09671667,0.979312141,0.088720994,0.05150631,0.511523887,Cis/Trans Atracurium,n.a.,JJS-21-017-S5,JJS-21-017
13.37338333,1,98.70132416,57.30031617,571.5924964,Cis,0.49831816,JJS-21-017-S5,JJS-21-017
15.29338333,1.143568755,0.167116521,0.097018248,0.794828731,cis-monoacrylate,n.a.,JJS-21-017-S5,JJS-21-017
16.38005,1.224824683,0.241051272,0.139940515,0.162391036,,n.a.,JJS-21-017-S5,JJS-21-017
1.993366667,0.148610466,0.695303032,0.259332572,3.901533057,,n.a.,JJS-21-018 S5,JJS-21-018
2.0567,0.153332124,9.618076038,3.587328511,2.8637285,,n.a.,JJS-21-018 S5,JJS-21-018
3.090033333,0.230369706,36.44756598,13.59413173,12.27771681,,n.a.,JJS-21-018 S5,JJS-21-018
3.853366667,0.287278113,25.05615525,9.345388804,9.425754004,Cis Acid,0.102160747,JJS-21-018 S5,JJS-21-018
5.413366667,0.403580011,0.216662557,0.080810317,0.401931809,,n.a.,JJS-21-018 S5,JJS-21-018
7.943366667,0.592197833,0.363368549,0.135528389,0.95388238,Cis Mono Ester,n.a.,JJS-21-018 S5,JJS-21-018
13.41336667,1,27.60286859,10.29525625,107.053635,Cis,0.089533767,JJS-21-018 S5,JJS-21-018
2.093333333,0.156491403,0.009425908,0.005530186,0.103964833,,n.a.,JJS-21-017-FILLALL,JJS-21-017
2.28,0.17044605,0.05288191,0.031025847,0.662546834,,n.a.,JJS-21-017-FILLALL,JJS-21-017
2.506666667,0.187390979,0.096081562,0.056371108,1.257986013,,n.a.,JJS-21-017-FILLALL,JJS-21-017
2.87,0.214552704,0.010304568,0.006045696,0.105284972,,n.a.,JJS-21-017-FILLALL,JJS-21-017
3.853333333,0.288063793,0.128873294,0.075610036,0.888432843,Cis Acid,0.000826544,JJS-21-017-FILLALL,JJS-21-017
5.426666667,0.405681535,0.283876481,0.166550496,1.466279311,,n.a.,JJS-21-017-FILLALL,JJS-21-017
7.956666667,0.594816845,0.213044895,0.124993563,1.099325573,Cis Mono Ester,n.a.,JJS-21-017-FILLALL,JJS-21-017
10.26666667,0.767505607,0.00932954,0.005473647,0.059177664,,n.a.,JJS-21-017-FILLALL,JJS-21-017
11.5,0.859705956,0.012755736,0.007483798,0.052188663,,n.a.,JJS-21-017-FILLALL,JJS-21-017
13.09666667,0.979068029,0.087993234,0.051625681,0.518935456,Cis/Trans Atracurium,n.a.,JJS-21-017-FILLALL,JJS-21-017
13.37666667,1,97.84407537,57.40517583,573.105524,Cis,0.499230083,JJS-21-017-FILLALL,JJS-21-017
15.29,1.143035136,0.241836366,0.141885536,0.896992612,cis-monoacrylate,n.a.,JJS-21-017-FILLALL,JJS-21-017
16.36,1.223025168,1.009521135,0.592286636,0.393101996,,n.a.,JJS-21-017-FILLALL,JJS-21-017
1.9934,0.148723458,0.820314494,0.327041244,3.935181068,,n.a.,JJS-21-018 S1,JJS-21-018
2.2634,0.168867601,8.991733196,3.584805139,8.489796507,,n.a.,JJS-21-018 S1,JJS-21-018
2.570066667,0.191747368,36.46966224,14.53964767,14.50853251,,n.a.,JJS-21-018 S1,JJS-21-018
3.850066667,0.287245525,22.04144966,8.78743845,9.555823844,Cis Acid,0.096061415,JJS-21-018 S1,JJS-21-018
5.4134,0.403882597,0.282315041,0.112552762,1.080522351,,n.a.,JJS-21-018 S1,JJS-21-018
7.930066667,0.591645901,0.415775127,0.165760347,0.896250188,Cis Mono Ester,n.a.,JJS-21-018 S1,JJS-21-018
13.4034,1,30.67328078,12.22875859,127.8799331,Cis,0.106348671,JJS-21-018 S1,JJS-21-018
15.2834,1.140262918,0.305469456,0.121783915,0.907107573,cis-monoacrylate,n.a.,JJS-21-018 S1,JJS-21-018
2.0934,0.156534613,0.010628577,0.006255818,0.115617816,,n.a.,JJS-21-017-S4,JJS-21-017
2.2734,0.169994168,0.051323071,0.030207975,0.631683295,,n.a.,JJS-21-017-S4,JJS-21-017
2.506733333,0.187441738,0.094749829,0.055768302,1.208382741,,n.a.,JJS-21-017-S4,JJS-21-017
3.8534,0.288139142,0.121987937,0.071800236,0.852989034,Cis Acid,0.000784897,JJS-21-017-S4,JJS-21-017
5.426733333,0.405785614,0.278436561,0.163883506,1.446621028,,n.a.,JJS-21-017-S4,JJS-21-017
7.956733333,0.594967124,0.212837284,0.125272774,1.087354463,Cis Mono Ester,n.a.,JJS-21-017-S4,JJS-21-017
10.2734,0.768196569,0.012237072,0.007202554,0.059857807,,n.a.,JJS-21-017-S4,JJS-21-017
13.09673333,0.979312167,0.085432824,0.050284455,0.520424877,Cis/Trans Atracurium,n.a.,JJS-21-017-S4,JJS-21-017
13.3734,1,98.0218545,57.69416621,573.7276341,Cis,0.501743318,JJS-21-017-S4,JJS-21-017
15.29006667,1.143319325,0.247841756,0.145875872,0.90084852,cis-monoacrylate,n.a.,JJS-21-017-S4,JJS-21-017
16.39006667,1.225572156,0.862670592,0.507754733,0.371214411,,n.a.,JJS-21-017-S4,JJS-21-017
1.9934,0.148686481,0.804670941,0.322848296,3.771098357,,n.a.,JJS-21-018 S4,JJS-21-018
2.376733333,0.177279079,8.71773573,3.497710663,11.50187378,,n.a.,JJS-21-018 S4,JJS-21-018
3.0834,0.229988911,31.32586776,12.56849543,12.24569271,,n.a.,JJS-21-018 S4,JJS-21-018
3.850066667,0.287174107,24.90664267,9.992988126,9.386081821,Cis Acid,0.109240092,JJS-21-018 S4,JJS-21-018
5.4134,0.403782179,0.349888204,0.140381372,1.165798812,,n.a.,JJS-21-018 S4,JJS-21-018
7.9334,0.59174743,0.32415473,0.130056644,0.983048271,Cis Mono Ester,n.a.,JJS-21-018 S4,JJS-21-018
13.40673333,1,33.27105149,13.34893775,138.8299831,Cis,0.116090426,JJS-21-018 S4,JJS-21-018
15.28673333,1.140228045,0.29998848,0.120360715,0.93506164,cis-monoacrylate,n.a.,JJS-21-018 S4,JJS-21-018
1.9934,0.148686481,0.618902838,0.245274979,3.887401359,,n.a.,JJS-21-018 S3,JJS-21-018
2.450066667,0.182748967,9.389750655,3.721215592,13.28085068,,n.a.,JJS-21-018 S3,JJS-21-018
3.5734,0.26653771,32.4954459,12.87814388,10.01216923,,n.a.,JJS-21-018 S3,JJS-21-018
3.846733333,0.286925475,24.02583374,9.521584801,9.317295159,Cis Acid,0.104086864,JJS-21-018 S3,JJS-21-018
5.416733333,0.40403081,2.008760568,0.796084094,2.202742654,,n.a.,JJS-21-018 S3,JJS-21-018
13.40673333,1,31.22909463,12.37628113,129.086253,Cis,0.107631616,JJS-21-018 S3,JJS-21-018
15.29006667,1.140476676,0.232211663,0.092026902,0.874605512,cis-monoacrylate,n.a.,JJS-21-018 S3,JJS-21-018
